rollno,register_sem,schedule_sem,subno,grade1,date_of_entry1,grade2,date_of_entry2,sub_type
1901ME66,5,5,ME393,,3/23/2021 20:27,,3/23/2021 20:27,CORE
1901ME66,5,5,ME395,,3/23/2021 20:27,,3/23/2021 20:27,CORE
1901ME67,5,5,ME313,,7/22/2021 23:46,,7/22/2021 23:46,CORE
1901ME67,5,5,ME315,,7/22/2021 23:46,,7/22/2021 23:46,CORE
1901ME67,5,5,ME331,,7/22/2021 23:46,,7/22/2021 23:46,CORE
1901ME67,5,5,ME393,,7/22/2021 23:46,,7/22/2021 23:46,CORE
1901ME67,5,5,ME395,,7/22/2021 23:46,,7/22/2021 23:46,CORE
1901ME67,5,5,PH301,,7/22/2021 23:46,,7/22/2021 23:46,Open Elective - II
1901ME68,5,5,CS384,,3/24/2021 22:24,,3/24/2021 22:24,Open Elective - II
1901ME68,5,5,ME313,,3/24/2021 22:24,,3/24/2021 22:24,CORE
1901ME68,5,5,ME315,,3/24/2021 22:24,,3/24/2021 22:24,CORE
1901ME68,5,5,ME331,,3/24/2021 22:24,,3/24/2021 22:24,CORE
1901ME68,5,5,ME393,,3/24/2021 22:24,,3/24/2021 22:24,CORE
1901ME68,5,5,ME395,,3/24/2021 22:24,,3/24/2021 22:24,CORE
1901ME69,5,5,CS384,,3/24/2021 23:15,,3/24/2021 23:15,Open Elective - II
1901ME69,5,5,ME313,,3/24/2021 23:15,,3/24/2021 23:15,CORE
1901ME69,5,5,ME315,,3/24/2021 23:15,,3/24/2021 23:15,CORE
1901ME69,5,5,ME331,,3/24/2021 23:15,,3/24/2021 23:15,CORE
1901ME69,5,5,ME393,,3/24/2021 23:15,,3/24/2021 23:15,CORE
1901ME69,5,5,ME395,,3/24/2021 23:15,,3/24/2021 23:15,CORE
1901ME72,5,5,CS384,,3/22/2021 18:02,,3/22/2021 18:02,Open Elective - II
1901ME72,5,5,ME313,,3/22/2021 18:02,,3/22/2021 18:02,CORE
1901ME72,5,5,ME315,,3/22/2021 18:02,,3/22/2021 18:02,CORE
1901ME72,5,5,ME331,,3/22/2021 18:02,,3/22/2021 18:02,CORE
1901ME72,5,5,ME393,,3/22/2021 18:02,,3/22/2021 18:02,CORE
1901ME72,5,5,ME395,,3/22/2021 18:02,,3/22/2021 18:02,CORE
1901ME73,5,5,HS301,,3/25/2021 18:54,,3/25/2021 18:54,Open Elective - II
1901ME73,5,5,ME313,,3/25/2021 18:54,,3/25/2021 18:54,CORE
1901ME73,5,5,ME315,,3/25/2021 18:54,,3/25/2021 18:54,CORE
1901ME73,5,5,ME331,,3/25/2021 18:54,,3/25/2021 18:54,CORE
1901ME73,5,5,ME393,,3/25/2021 18:54,,3/25/2021 18:54,CORE
1901ME73,5,5,ME395,,3/25/2021 18:54,,3/25/2021 18:54,CORE
1901MM01,5,5,CS384,,3/22/2021 20:44,,3/22/2021 20:44,Open Elective - II
1901MM01,5,5,MM301,,3/22/2021 20:44,,3/22/2021 20:44,CORE
1901MM01,5,5,MM303,,3/22/2021 20:44,,3/22/2021 20:44,CORE
1901MM01,5,5,MM305,,3/22/2021 20:44,,3/22/2021 20:44,CORE
1901MM01,5,5,MM307,,3/22/2021 20:44,,3/22/2021 20:44,CORE
1901MM01,5,5,MM311,,3/22/2021 20:44,,3/22/2021 20:44,CORE
1901MM02,5,5,MM301,,3/25/2021 15:38,,3/25/2021 15:38,CORE
1901MM02,5,5,MM303,,3/25/2021 15:38,,3/25/2021 15:38,CORE
1901MM02,5,5,MM305,,3/25/2021 15:38,,3/25/2021 15:38,CORE
1901MM02,5,5,MM307,,3/25/2021 15:38,,3/25/2021 15:38,CORE
1901MM02,5,5,MM311,,3/25/2021 15:38,,3/25/2021 15:38,CORE
1901MM03,5,5,MM301,,3/25/2021 9:46,,3/25/2021 9:46,CORE
1901MM03,5,5,MM303,,3/25/2021 9:46,,3/25/2021 9:46,CORE
1901MM03,5,5,MM305,,3/25/2021 9:46,,3/25/2021 9:46,CORE
1901MM03,5,5,MM307,,3/25/2021 9:46,,3/25/2021 9:46,CORE
1901MM03,5,5,MM311,,3/25/2021 9:46,,3/25/2021 9:46,CORE
1901MM03,5,5,PH301,,3/25/2021 9:46,,3/25/2021 9:46,Open Elective - II
1901MM04,5,5,MM301,,3/25/2021 8:43,,3/25/2021 8:43,CORE
1901MM04,5,5,MM303,,3/25/2021 8:43,,3/25/2021 8:43,CORE
1901MM04,5,5,MM305,,3/25/2021 8:43,,3/25/2021 8:43,CORE
1901MM04,5,5,MM307,,3/25/2021 8:43,,3/25/2021 8:43,CORE
1901MM04,5,5,MM311,,3/25/2021 8:43,,3/25/2021 8:43,CORE
1901MM05,5,5,CS384,,3/24/2021 13:06,,3/24/2021 13:06,Open Elective - II
1901MM05,5,5,MM301,,3/24/2021 13:06,,3/24/2021 13:06,CORE
1901MM05,5,5,MM303,,3/24/2021 13:06,,3/24/2021 13:06,CORE
1901MM05,5,5,MM305,,3/24/2021 13:06,,3/24/2021 13:06,CORE
1901MM05,5,5,MM307,,3/24/2021 13:06,,3/24/2021 13:06,CORE
1901MM05,5,5,MM311,,3/24/2021 13:06,,3/24/2021 13:06,CORE
1901MM06,5,5,HS301,,3/22/2021 12:21,,3/22/2021 12:21,Open Elective - II
1901MM06,5,5,MM301,,3/22/2021 12:21,,3/22/2021 12:21,CORE
1901MM06,5,5,MM303,,3/22/2021 12:21,,3/22/2021 12:21,CORE
1901MM06,5,5,MM305,,3/22/2021 12:21,,3/22/2021 12:21,CORE
1901MM06,5,5,MM307,,3/22/2021 12:21,,3/22/2021 12:21,CORE
1901MM06,5,5,MM311,,3/22/2021 12:21,,3/22/2021 12:21,CORE
1901MM07,5,5,CS384,,3/22/2021 18:04,,3/22/2021 18:04,Open Elective - II
1901MM07,5,5,MM301,,3/22/2021 18:04,,3/22/2021 18:04,CORE
1901MM07,5,5,MM303,,3/22/2021 18:04,,3/22/2021 18:04,CORE
1901MM07,5,5,MM305,,3/22/2021 18:04,,3/22/2021 18:04,CORE
1901MM07,5,5,MM307,,3/22/2021 18:04,,3/22/2021 18:04,CORE
1901MM07,5,5,MM311,,3/22/2021 18:04,,3/22/2021 18:04,CORE
1901MM09,5,5,CS384,,3/22/2021 17:36,,3/22/2021 17:36,Open Elective - II
1901MM09,5,5,MM301,,3/22/2021 17:36,,3/22/2021 17:36,CORE
1901MM09,5,5,MM303,,3/22/2021 17:36,,3/22/2021 17:36,CORE
1901MM09,5,5,MM305,,3/22/2021 17:36,,3/22/2021 17:36,CORE
1901MM09,5,5,MM307,,3/22/2021 17:36,,3/22/2021 17:36,CORE
1901MM09,5,5,MM311,,3/22/2021 17:36,,3/22/2021 17:36,CORE
1901MM10,5,5,HS301,,3/24/2021 5:57,,3/24/2021 5:57,Open Elective - II
1901MM10,5,5,MM301,,3/24/2021 5:57,,3/24/2021 5:57,CORE
1901MM10,5,5,MM303,,3/24/2021 5:57,,3/24/2021 5:57,CORE
1901MM10,5,5,MM305,,3/24/2021 5:57,,3/24/2021 5:57,CORE
1901MM10,5,5,MM307,,3/24/2021 5:57,,3/24/2021 5:57,CORE
1901MM10,5,5,MM311,,3/24/2021 5:57,,3/24/2021 5:57,CORE
1901MM11,5,5,CS384,,3/24/2021 10:47,,3/24/2021 10:47,Open Elective - II
1901MM11,5,5,MM301,,3/24/2021 10:47,,3/24/2021 10:47,CORE
1901MM11,5,5,MM303,,3/24/2021 10:47,,3/24/2021 10:47,CORE
1901MM11,5,5,MM305,,3/24/2021 10:47,,3/24/2021 10:47,CORE
1901MM11,5,5,MM307,,3/24/2021 10:47,,3/24/2021 10:47,CORE
1901MM11,5,5,MM311,,3/24/2021 10:47,,3/24/2021 10:47,CORE
1901MM13,5,5,CS384,,3/24/2021 10:49,,3/24/2021 10:49,Open Elective - II
1901MM13,5,5,MM301,,3/24/2021 10:49,,3/24/2021 10:49,CORE
1901MM13,5,5,MM303,,3/24/2021 10:49,,3/24/2021 10:49,CORE
1901MM13,5,5,MM305,,3/24/2021 10:49,,3/24/2021 10:49,CORE
1901MM13,5,5,MM307,,3/24/2021 10:49,,3/24/2021 10:49,CORE
1901MM13,5,5,MM311,,3/24/2021 10:49,,3/24/2021 10:49,CORE
1901MM14,5,5,CS384,,3/24/2021 16:54,,3/24/2021 16:54,Open Elective - II
1901MM14,5,5,MM301,,3/24/2021 16:54,,3/24/2021 16:54,CORE
1901MM14,5,5,MM303,,3/24/2021 16:54,,3/24/2021 16:54,CORE
1901MM14,5,5,MM305,,3/24/2021 16:54,,3/24/2021 16:54,CORE
1901MM14,5,5,MM307,,3/24/2021 16:54,,3/24/2021 16:54,CORE
1901MM14,5,5,MM311,,3/24/2021 16:54,,3/24/2021 16:54,CORE
1901MM15,5,5,CS384,,3/24/2021 10:57,,3/24/2021 10:57,Open Elective - II
1901MM15,5,5,MM301,,3/24/2021 10:57,,3/24/2021 10:57,CORE
1901MM15,5,5,MM303,,3/24/2021 10:57,,3/24/2021 10:57,CORE
1901MM15,5,5,MM305,,3/24/2021 10:57,,3/24/2021 10:57,CORE
1901MM15,5,5,MM307,,3/24/2021 10:57,,3/24/2021 10:57,CORE
1901MM15,5,5,MM311,,3/24/2021 10:57,,3/24/2021 10:57,CORE
1901MM18,5,5,CS384,,3/25/2021 15:17,,3/25/2021 15:17,Open Elective - II
1901MM18,5,5,MM301,,3/25/2021 15:17,,3/25/2021 15:17,CORE
1901MM18,5,5,MM303,,3/25/2021 15:17,,3/25/2021 15:17,CORE
1901MM18,5,5,MM305,,3/25/2021 15:17,,3/25/2021 15:17,CORE
1901MM18,5,5,MM307,,3/25/2021 15:17,,3/25/2021 15:17,CORE
1901MM18,5,5,MM311,,3/25/2021 15:17,,3/25/2021 15:17,CORE
1901MM20,5,5,MM301,,3/23/2021 19:27,,3/23/2021 19:27,CORE
1901MM20,5,5,MM303,,3/23/2021 19:27,,3/23/2021 19:27,CORE
1901MM20,5,5,MM305,,3/23/2021 19:27,,3/23/2021 19:27,CORE
1901MM20,5,5,MM307,,3/23/2021 19:27,,3/23/2021 19:27,CORE
1901MM20,5,5,MM311,,3/23/2021 19:27,,3/23/2021 19:27,CORE
1901MM22,5,5,CS384,,3/22/2021 17:36,,3/22/2021 17:36,Open Elective - II
1901MM22,5,5,MM301,,3/22/2021 17:36,,3/22/2021 17:36,CORE
1901MM22,5,5,MM303,,3/22/2021 17:36,,3/22/2021 17:36,CORE
1901MM22,5,5,MM305,,3/22/2021 17:36,,3/22/2021 17:36,CORE
1901MM22,5,5,MM307,,3/22/2021 17:36,,3/22/2021 17:36,CORE
1901MM22,5,5,MM311,,3/22/2021 17:36,,3/22/2021 17:36,CORE
1901MM23,5,5,CS384,,3/25/2021 18:14,,3/25/2021 18:14,Open Elective - II
1901MM23,5,5,MM301,,3/25/2021 18:14,,3/25/2021 18:14,CORE
1901MM23,5,5,MM303,,3/25/2021 18:14,,3/25/2021 18:14,CORE
1901MM23,5,5,MM305,,3/25/2021 18:14,,3/25/2021 18:14,CORE
1901MM23,5,5,MM307,,3/25/2021 18:14,,3/25/2021 18:14,CORE
1901MM23,5,5,MM311,,3/25/2021 18:14,,3/25/2021 18:14,CORE
1901MM25,5,5,CS384,,3/24/2021 10:58,,3/24/2021 10:58,Open Elective - II
1901MM25,5,5,MM301,,3/24/2021 10:58,,3/24/2021 10:58,CORE
1901MM25,5,5,MM303,,3/24/2021 10:58,,3/24/2021 10:58,CORE
1901MM25,5,5,MM305,,3/24/2021 10:58,,3/24/2021 10:58,CORE
1901MM25,5,5,MM307,,3/24/2021 10:58,,3/24/2021 10:58,CORE
1901MM25,5,5,MM311,,3/24/2021 10:58,,3/24/2021 10:58,CORE
1901MM26,5,5,MM301,,3/25/2021 12:58,,3/25/2021 12:58,CORE
1901MM26,5,5,MM303,,3/25/2021 12:58,,3/25/2021 12:58,CORE
1901MM26,5,5,MM305,,3/25/2021 12:58,,3/25/2021 12:58,CORE
1901MM26,5,5,MM307,,3/25/2021 12:58,,3/25/2021 12:58,CORE
1901MM26,5,5,MM311,,3/25/2021 12:58,,3/25/2021 12:58,CORE
1901MM26,5,5,PH301,,3/25/2021 12:58,,3/25/2021 12:58,Open Elective - II
1901MM27,5,5,MM301,,3/24/2021 13:36,,3/24/2021 13:36,CORE
1901MM27,5,5,MM303,,3/24/2021 13:36,,3/24/2021 13:36,CORE
1901MM27,5,5,MM305,,3/24/2021 13:36,,3/24/2021 13:36,CORE
1901MM27,5,5,MM307,,3/24/2021 13:36,,3/24/2021 13:36,CORE
1901MM27,5,5,MM311,,3/24/2021 13:36,,3/24/2021 13:36,CORE
1901CE24,5,5,CE319,,3/23/2021 22:06,,3/23/2021 22:06,CORE
1901MM28,5,5,MM301,,3/25/2021 12:57,,3/25/2021 12:57,CORE
1901MM28,5,5,MM303,,3/25/2021 12:57,,3/25/2021 12:57,CORE
1901MM28,5,5,MM305,,3/25/2021 12:57,,3/25/2021 12:57,CORE
1901MM28,5,5,MM307,,3/25/2021 12:57,,3/25/2021 12:57,CORE
1901MM28,5,5,MM311,,3/25/2021 12:57,,3/25/2021 12:57,CORE
1901MM28,5,5,PH301,,3/25/2021 12:57,,3/25/2021 12:57,Open Elective - II
1901MM30,5,5,HS301,,3/23/2021 23:24,,3/23/2021 23:24,Open Elective - II
1901MM30,5,5,MM301,,3/23/2021 23:24,,3/23/2021 23:24,CORE
1901MM30,5,5,MM303,,3/23/2021 23:24,,3/23/2021 23:24,CORE
1901MM30,5,5,MM305,,3/23/2021 23:24,,3/23/2021 23:24,CORE
1901MM30,5,5,MM307,,3/23/2021 23:24,,3/23/2021 23:24,CORE
1901MM30,5,5,MM311,,3/23/2021 23:24,,3/23/2021 23:24,CORE
1901MM31,5,5,CS384,,3/25/2021 15:26,,3/25/2021 15:26,Open Elective - II
1901MM31,5,5,MM301,,3/25/2021 15:26,,3/25/2021 15:26,CORE
1901MM31,5,5,MM303,,3/25/2021 15:26,,3/25/2021 15:26,CORE
1901MM31,5,5,MM305,,3/25/2021 15:26,,3/25/2021 15:26,CORE
1901MM31,5,5,MM307,,3/25/2021 15:26,,3/25/2021 15:26,CORE
1901MM31,5,5,MM311,,3/25/2021 15:26,,3/25/2021 15:26,CORE
1901MM32,5,5,HS301,,3/25/2021 19:06,,3/25/2021 19:06,Open Elective - II
1901MM32,5,5,MM301,,3/25/2021 19:06,,3/25/2021 19:06,CORE
1901MM32,5,5,MM303,,3/25/2021 19:06,,3/25/2021 19:06,CORE
1901MM32,5,5,MM305,,3/25/2021 19:06,,3/25/2021 19:06,CORE
1901MM32,5,5,MM307,,3/25/2021 19:06,,3/25/2021 19:06,CORE
1901MM32,5,5,MM311,,3/25/2021 19:06,,3/25/2021 19:06,CORE
1901MM33,5,5,CS384,,3/25/2021 20:36,,3/25/2021 20:36,Open Elective - II
1901MM33,5,5,MM301,,3/25/2021 20:36,,3/25/2021 20:36,CORE
1901MM33,5,5,MM303,,3/25/2021 20:36,,3/25/2021 20:36,CORE
1901MM33,5,5,MM305,,3/25/2021 20:36,,3/25/2021 20:36,CORE
1901MM33,5,5,MM307,,3/25/2021 20:36,,3/25/2021 20:36,CORE
1901MM33,5,5,MM311,,3/25/2021 20:36,,3/25/2021 20:36,CORE
1901MM35,5,5,MM301,,3/24/2021 21:29,,3/24/2021 21:29,CORE
1901MM35,5,5,MM303,,3/24/2021 21:29,,3/24/2021 21:29,CORE
1901MM35,5,5,MM305,,3/24/2021 21:29,,3/24/2021 21:29,CORE
1901MM35,5,5,MM307,,3/24/2021 21:29,,3/24/2021 21:29,CORE
1901MM35,5,5,MM311,,3/24/2021 21:29,,3/24/2021 21:29,CORE
1901CE27,5,5,CE303,,3/25/2021 19:23,,3/25/2021 19:23,CORE
1901MM36,5,5,HS301,,3/23/2021 23:34,,3/23/2021 23:34,Open Elective - II
1901MM36,5,5,MM301,,3/23/2021 23:34,,3/23/2021 23:34,CORE
1901MM36,5,5,MM303,,3/23/2021 23:34,,3/23/2021 23:34,CORE
1901MM36,5,5,MM305,,3/23/2021 23:34,,3/23/2021 23:34,CORE
1901MM36,5,5,MM307,,3/23/2021 23:34,,3/23/2021 23:34,CORE
1901MM36,5,5,MM311,,3/23/2021 23:34,,3/23/2021 23:34,CORE
1901MM37,5,5,CS384,,3/22/2021 16:35,,3/22/2021 16:35,Open Elective - II
1901MM37,5,5,MM301,,3/22/2021 16:35,,3/22/2021 16:35,CORE
1901MM37,5,5,MM303,,3/22/2021 16:35,,3/22/2021 16:35,CORE
1901MM37,5,5,MM305,,3/22/2021 16:35,,3/22/2021 16:35,CORE
1901MM37,5,5,MM307,,3/22/2021 16:35,,3/22/2021 16:35,CORE
1901MM37,5,5,MM311,,3/22/2021 16:35,,3/22/2021 16:35,CORE
1911MT01,4,4,MH604,,7/23/2021 0:00,,7/23/2021 0:00,CORE
1911MT09,4,4,MH604,,7/23/2021 0:00,,7/23/2021 0:00,CORE
1921ME03,6,6,CB501,,3/22/2021 10:09,,3/22/2021 10:09,AUDIT
1901CE28,5,5,CE319,,3/25/2021 15:54,,3/25/2021 15:54,CORE
2000BI01,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000BI01,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE28,5,5,CE391,,3/25/2021 15:54,,3/25/2021 15:54,CORE
1801EE45,7,7,EE525,,7/23/2021 13:30,,7/23/2021 13:30,Department Elective - I
2000BI02,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000BI02,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE29,5,5,CE303,,3/23/2021 11:50,,3/23/2021 11:50,CORE
1801EE45,7,7,PH401,,7/23/2021 13:30,,7/23/2021 13:30,Open Elective
2000BI03,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000BI03,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE29,5,5,CE319,,3/23/2021 11:50,,3/23/2021 11:50,CORE
1801EE47,7,7,EE484,,7/23/2021 13:09,,7/23/2021 13:09,CORE
2000BI04,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000BI04,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE29,5,5,CE391,,3/23/2021 11:50,,3/23/2021 11:50,CORE
1801EE47,7,7,EE485,,7/23/2021 13:09,,7/23/2021 13:09,CORE
2000BI05,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000BI05,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1801EE47,7,7,EE486,,7/23/2021 13:09,,7/23/2021 13:09,CORE
1901CE30,5,5,CE303,,3/25/2021 19:59,,3/25/2021 19:59,CORE
2000BI06,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000BI06,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE30,5,5,CE319,,3/25/2021 19:59,,3/25/2021 19:59,CORE
1801EE47,7,7,EE493,,7/23/2021 13:09,,7/23/2021 13:09,CORE
2000BI07,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000BI07,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1801EE47,7,7,EE523,,7/23/2021 13:09,,7/23/2021 13:09,Department Elective - I
1901CE30,5,5,CE391,,3/25/2021 19:59,,3/25/2021 19:59,CORE
2000BI08,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000BI08,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1801EE47,7,7,PH401,,7/23/2021 13:09,,7/23/2021 13:09,Open Elective
1901CE30,5,5,PH301,,3/25/2021 19:59,,3/25/2021 19:59,Open Elective - II
2000CB01,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000CB01,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE31,5,5,CE317,,3/25/2021 14:04,,3/25/2021 14:04,CORE
1801EE48,7,7,EE484,,7/23/2021 1:34,,7/23/2021 1:34,CORE
2000CB02,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000CB02,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1801EE48,7,7,EE485,,7/23/2021 1:34,,7/23/2021 1:34,CORE
1901CE31,5,5,CE321,,3/25/2021 14:04,,3/25/2021 14:04,CORE
2000CB03,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000CB03,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE31,5,5,CE393,,3/25/2021 14:04,,3/25/2021 14:04,CORE
1801EE48,7,7,EE486,,7/23/2021 1:34,,7/23/2021 1:34,CORE
2000CB04,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000CB04,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE32,5,5,CE317,,3/22/2021 12:27,,3/22/2021 12:27,CORE
1801EE48,7,7,EE493,,7/23/2021 1:34,,7/23/2021 1:34,CORE
2000CB05,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000CB05,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE32,5,5,CE321,,3/22/2021 12:27,,3/22/2021 12:27,CORE
1801EE48,7,7,EE523,,7/23/2021 1:34,,7/23/2021 1:34,Department Elective - I
2000CB06,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000CB06,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE32,5,5,CE393,,3/22/2021 12:27,,3/22/2021 12:27,CORE
1801EE48,7,7,PH401,,7/23/2021 1:34,,7/23/2021 1:34,Open Elective
2000CB07,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000CB07,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE34,5,5,CE303,,3/23/2021 22:45,,3/23/2021 22:45,CORE
1801EE50,7,7,EE484,,7/23/2021 9:36,,7/23/2021 9:36,CORE
2000CE01,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000CE01,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1801EE50,7,7,EE485,,7/23/2021 9:36,,7/23/2021 9:36,CORE
1901CE34,5,5,CE319,,3/23/2021 22:45,,3/23/2021 22:45,CORE
2000CE02,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000CE02,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE34,5,5,CE391,,3/23/2021 22:45,,3/23/2021 22:45,CORE
1801EE50,7,7,EE486,,7/23/2021 9:36,,7/23/2021 9:36,CORE
2000CH01,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000CH01,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE34,5,5,PH301,,3/23/2021 22:45,,3/23/2021 22:45,Open Elective - II
1801EE50,7,7,EE493,,7/23/2021 9:36,,7/23/2021 9:36,CORE
2000CS01,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000CS01,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE35,5,5,CE317,,3/23/2021 16:11,,3/23/2021 16:11,CORE
1801EE50,7,7,EE570,,7/23/2021 9:36,,7/23/2021 9:36,Department Elective - I
2000CS02,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000CS02,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE35,5,5,CE321,,3/23/2021 16:11,,3/23/2021 16:11,CORE
1801EE50,7,7,HS451,,7/23/2021 9:36,,7/23/2021 9:36,Open Elective
2000CS03,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000CS03,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1801EE51,7,7,EE484,,7/23/2021 20:16,,7/23/2021 20:16,CORE
1901CE35,5,5,CE393,,3/23/2021 16:11,,3/23/2021 16:11,CORE
2000EE01,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000EE01,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE36,5,5,CE303,,3/25/2021 20:50,,3/25/2021 20:50,CORE
1801EE51,7,7,EE485,,7/23/2021 20:16,,7/23/2021 20:16,CORE
2000EE02,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000EE02,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1801EE51,7,7,EE486,,7/23/2021 20:16,,7/23/2021 20:16,CORE
1901CE36,5,5,CE319,,3/25/2021 20:50,,3/25/2021 20:50,CORE
2000EE03,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000EE03,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1801EE51,7,7,EE493,,7/23/2021 20:16,,7/23/2021 20:16,CORE
1901CE36,5,5,CE391,,3/25/2021 20:50,,3/25/2021 20:50,CORE
2000ME01,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000ME01,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1801EE51,7,7,EE523,,7/23/2021 20:16,,7/23/2021 20:16,Department Elective - I
1901CE36,5,5,HS301,,3/25/2021 20:50,,3/25/2021 20:50,Open Elective - II
2000ME02,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000ME02,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE37,5,5,CE317,,3/25/2021 17:42,,3/25/2021 17:42,CORE
1801EE51,7,7,PH401,,7/23/2021 20:16,,7/23/2021 20:16,Open Elective
2000ME03,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000ME03,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE37,5,5,CE321,,3/25/2021 17:42,,3/25/2021 17:42,CORE
1801EE52,7,7,EE484,,7/23/2021 10:30,,7/23/2021 10:30,CORE
2000MM01,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000MM01,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE37,5,5,CE393,,3/25/2021 17:42,,3/25/2021 17:42,CORE
1801EE52,7,7,EE485,,7/23/2021 10:30,,7/23/2021 10:30,CORE
2000MM02,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000MM02,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1801EE52,7,7,EE486,,7/23/2021 10:30,,7/23/2021 10:30,CORE
1901CE38,5,5,CE303,,3/24/2021 23:05,,3/24/2021 23:05,CORE
2000MM03,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000MM03,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE38,5,5,CE319,,3/24/2021 23:05,,3/24/2021 23:05,CORE
1801EE52,7,7,EE493,,7/23/2021 10:30,,7/23/2021 10:30,CORE
2000MM04,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000MM04,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE38,5,5,CE391,,3/24/2021 23:05,,3/24/2021 23:05,CORE
1801EE52,7,7,EE523,,7/23/2021 10:30,,7/23/2021 10:30,Department Elective - I
2000PH01,2,2,HS002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
2000PH01,2,2,MA002,,7/9/2021 12:01,,7/9/2021 12:01,CORE
1901CE39,5,5,CE303,,3/25/2021 19:28,,3/25/2021 19:28,CORE
